Observation,Transect,Quadrat,N.DMS,W.DMS,Species.CODE,Depth.m,Surface.Area.cm2,Surface.Area.Log,Partial.Mortality,SCTLD.Mortality,SCTLD.Presence,Bleached.Other.Disease,Comments
2191,3,4,13.190605,-59.641802,PCLI,2.4,361,2.557507202,0,0,FALSE,F,NA
2190,3,4,13.190605,-59.641802,PCLI,2.4,376,2.575187845,0,0,FALSE,F,NA
2091,3,4,13.190605,-59.641802,PCLI,1.7,387,2.587710965,0,0,FALSE,P,NA
2075,3,4,13.190605,-59.641802,PCLI,2.2,435,2.638489257,0,0,FALSE,PB,NA
2185,3,4,13.190605,-59.641802,PCLI,2.6,471,2.673020907,0,0,FALSE,F,NA
2181,3,4,13.190605,-59.641802,PCLI,2.6,488,2.688419822,0.1,0.1,TRUE,F,NA
2192,3,4,13.190605,-59.641802,PCLI,2.4,508,2.705863712,0,0,FALSE,F,NA
2184,3,4,13.190605,-59.641802,PCLI,2.6,587,2.768638101,0,0,FALSE,F,NA
2071,3,4,13.190605,-59.641802,PCLI,2.2,607,2.783188691,0.2,0,FALSE,F,NA
2068,3,4,13.190605,-59.641802,PCLI,2.2,625,2.795880017,0.25,0,FALSE,F,NA
2182,3,4,13.190605,-59.641802,PCLI,2.8,897,2.952792443,0,0,FALSE,P,NA
2173,3,4,13.190605,-59.641802,PCLI,2.6,1000,3,0,0,FALSE,P ,NA
2188,3,4,13.190605,-59.641802,PCLI,2.6,1201,3.079543007,0,0,FALSE,P,NA
2072,3,4,13.190605,-59.641802,PCLI,2.2,1229,3.089551883,0.05,0,FALSE,F,NA
2178,3,4,13.190605,-59.641802,PCLI,2.6,3321,3.521268876,0,0,FALSE,P,NA
2063,3,5,13.190591,-59.641989,PCLI,3,2,0.301029996,0,0,FALSE,F,NA
2037,3,5,13.190591,-59.641989,PCLI,2.7,19,1.278753601,0,0,FALSE,F,NA
2142,3,5,13.190591,-59.641989,PCLI,3.1,27,1.431363764,0,0,FALSE,F,Predation (parrotfish)
2144,3,5,13.190591,-59.641989,PCLI,3.2,33,1.51851394,0,0,FALSE,F,NA
2030,3,5,13.190591,-59.641989,PCLI,2.8,35,1.544068044,0,0,FALSE,PB,NA
2065,3,5,13.190591,-59.641989,PCLI,2.8,38,1.579783597,0,0,FALSE,F,NA
2150,3,5,13.190591,-59.641989,PCLI,3,38,1.579783597,0,0,FALSE,P,Bright green
2151,3,5,13.190591,-59.641989,PCLI,3,38,1.579783597,0,0,FALSE,F,NA
2130,3,5,13.190591,-59.641989,PCLI,3.1,42,1.62324929,0,0,FALSE,F,NA
2057,3,5,13.190591,-59.641989,PCLI,2.8,71,1.851258349,0.6,0,FALSE,F,NA
2158,3,5,13.190591,-59.641989,PCLI,3.4,71,1.851258349,0,0,FALSE,F,NA
2049,3,5,13.190591,-59.641989,PCLI,2.4,75,1.875061263,0.1,0,FALSE,F,NA
2050,3,5,13.190591,-59.641989,PCLI,2.4,75,1.875061263,0,0,FALSE,F,NA
2043,3,5,13.190591,-59.641989,PCLI,2.3,85,1.929418926,0,0,FALSE,PB,NA
2145,3,5,13.190591,-59.641989,PCLI,3.1,86,1.934498451,0,0,FALSE,P,Bright green
2019,3,5,13.190591,-59.641989,PCLI,2.9,94,1.973127854,0,0,FALSE,P,NA
2020,3,5,13.190591,-59.641989,PCLI,2.9,100,2,0.05,0,FALSE,F,NA
2044,3,5,13.190591,-59.641989,PCLI,2.3,106,2.025305865,0,0,FALSE,PB,NA
2028,3,5,13.190591,-59.641989,PCLI,2.8,117,2.068185862,0,0,FALSE,PB,NA
2155,3,5,13.190591,-59.641989,PCLI,2.6,117,2.068185862,0.1,0,FALSE,PB,NA
2062,3,5,13.190591,-59.641989,PCLI,3,133,2.123851641,0.05,0,FALSE,F,NA
2056,3,5,13.190591,-59.641989,PCLI,2.8,134,2.127104798,0,0,FALSE,F,NA
2133,3,5,13.190591,-59.641989,PCLI,3.2,143,2.155336037,0,0,FALSE,F,NA
2164,3,5,13.190591,-59.641989,PCLI,3,153,2.184691431,0,0,FALSE,F,NA
2048,3,5,13.190591,-59.641989,PCLI,2.4,154,2.187520721,0,0,FALSE,F,NA
2165,3,5,13.190591,-59.641989,PCLI,3,154,2.187520721,0,0,FALSE,F,NA
2166,3,5,13.190591,-59.641989,PCLI,3.4,165,2.217483944,0,0,FALSE,P,NA
2163,3,5,13.190591,-59.641989,PCLI,3,209,2.320146286,0,0,FALSE,F,NA
2047,3,5,13.190591,-59.641989,PCLI,2.3,225,2.3521825180000002,0,0,FALSE,PB,NA
2061,3,5,13.190591,-59.641989,PCLI,3,227,2.356025857,0,0,FALSE,PB,NA
2025,3,5,13.190591,-59.641989,PCLI,2.8,265,2.423245874,0,0,FALSE,PB,NA
2161,3,5,13.190591,-59.641989,PCLI,3.2,397,2.598790507,0,0,FALSE,F,NA
2148,3,5,13.190591,-59.641989,PCLI,3,495,2.694605199,0.3,0.1,TRUE,F,NA
2137,3,5,13.190591,-59.641989,PCLI,3.1,501,2.699837726,0.15,0.1,TRUE,F,NA
2132,3,5,13.190591,-59.641989,PCLI,3.4,506,2.704150517,0,0,FALSE,P,NA
2054,3,5,13.190591,-59.641989,PCLI,2.3,507,2.705007959,0.05,0,FALSE,F,NA
2017,3,5,13.190591,-59.641989,PCLI,2.5,607,2.783188691,0.05,0,FALSE,F,NA
2154,3,5,13.190591,-59.641989,PCLI,3,612,2.786751422,0.1,0,FALSE,PB,NA
2036,3,5,13.190591,-59.641989,PCLI,2.7,613,2.787460475,0.02,0,FALSE,F,NA
2033,3,5,13.190591,-59.641989,PCLI,2.8,615,2.788875116,0,0,FALSE,PB,NA
2136,3,5,13.190591,-59.641989,PCLI,3.1,640,2.806179974,0,0,FALSE,F,NA
2147,3,5,13.190591,-59.641989,PCLI,3,668,2.824776462,0,0,FALSE,F,NA
2040,3,5,13.190591,-59.641989,PCLI,2.9,740,2.86923172,0.4,0.02,TRUE,F,NA
2035,3,5,13.190591,-59.641989,PCLI,2.7,781,2.892651034,0.1,0,FALSE,PB,NA
2026,3,5,13.190591,-59.641989,PCLI,2.8,854,2.931457871,0.02,0.02,TRUE,F,NA
2059,3,5,13.190591,-59.641989,PCLI,3,914,2.960946196,0.05,0,FALSE,PB,NA
2016,3,5,13.190591,-59.641989,PCLI,2.5,918,2.962842681,0.15,0,FALSE,PB,NA
2023,3,5,13.190591,-59.641989,PCLI,2.7,953,2.979092901,0.02,0,FALSE,F,NA
1483,3,6,13.190579,-59.642184,PCLI,3.4,12,1.079181246,0,0,FALSE,F,NA
1513,3,6,13.190579,-59.642184,PCLI,2.8,13,1.113943352,0,0,FALSE,F,NA
1438,3,6,13.190579,-59.642184,PCLI,4,16,1.204119983,0,0,FALSE,F,NA
1480,3,6,13.190579,-59.642184,PCLI,3.4,16,1.204119983,0,0,FALSE,F,NA
1503,3,6,13.190579,-59.642184,PCLI,3.2,16,1.204119983,0.1,0,FALSE,F,NA
1511,3,6,13.190579,-59.642184,PCLI,2.8,16,1.204119983,0,0,FALSE,F,NA
1486,3,6,13.190579,-59.642184,PCLI,3.3,20,1.301029996,0,0,FALSE,F,NA
1512,3,6,13.190579,-59.642184,PCLI,2.8,20,1.301029996,0,0,FALSE,F,NA
1439,3,6,13.190579,-59.642184,PCLI,4,22,1.342422681,0,0,FALSE,F,Predation (parrotfish)
1502,3,6,13.190579,-59.642184,PCLI,3,25,1.397940009,0.05,0,FALSE,F,NA
1504,3,6,13.190579,-59.642184,PCLI,3.2,39,1.591064607,0,0,FALSE,F,NA
1497,3,6,13.190579,-59.642184,PCLI,3,42,1.62324929,0,0,FALSE,P,NA
1490,3,6,13.190579,-59.642184,PCLI,3.7,49,1.69019608,0,0,FALSE,F,NA
1492,3,6,13.190579,-59.642184,PCLI,3.7,50,1.698970004,0,0,FALSE,F,NA
1454,3,6,13.190579,-59.642184,PCLI,3.7,57,1.755874856,0,0,FALSE,F,NA
1481,3,6,13.190579,-59.642184,PCLI,3.4,57,1.755874856,0,0,FALSE,F,NA
1499,3,6,13.190579,-59.642184,PCLI,3,63,1.799340549,0.5,0,FALSE,F,NA
1440,3,6,13.190579,-59.642184,PCLI,4,71,1.851258349,0,0,FALSE,P,NA
1442,3,6,13.190579,-59.642184,PCLI,4.3,82,1.913813852,0,0,FALSE,P ,NA
1475,3,6,13.190579,-59.642184,PCLI,3.7,117,2.068185862,0.05,0,FALSE,F,NA
1436,3,6,13.190579,-59.642184,PCLI,4,121,2.08278537,0,0,FALSE,F,NA
1478,3,6,13.190579,-59.642184,PCLI,3.4,155,2.190331698,0.25,0.25,TRUE,PB,NA
1449,3,6,13.190579,-59.642184,PCLI,4,160,2.204119983,0,0,FALSE,P,NA
1510,3,6,13.190579,-59.642184,PCLI,2.8,199,2.298853076,0.05,0,FALSE,PB,NA
1498,3,6,13.190579,-59.642184,PCLI,3,250,2.397940009,0,0,FALSE,P,NA
1452,3,6,13.190579,-59.642184,PCLI,3.7,295,2.469822016,0,0,FALSE,F,NA
1493,3,6,13.190579,-59.642184,PCLI,3.7,303,2.481442629,0.05,0,FALSE,P,NA
1471,3,6,13.190579,-59.642184,PCLI,3.6,308,2.488550717,0,0,FALSE,P,NA
1494,3,6,13.190579,-59.642184,PCLI,3.2,363,2.559906625,0.3,0,FALSE,F,NA
1460,3,6,13.190579,-59.642184,PCLI,3.4,435,2.638489257,0.85,0.05,TRUE,F,NA
1451,3,6,13.190579,-59.642184,PCLI,3.7,511,2.7084209,0,0,FALSE,F,NA
1484,3,6,13.190579,-59.642184,PCLI,3.3,605,2.781755375,0.05,0,FALSE,F,NA
1453,3,6,13.190579,-59.642184,PCLI,3.7,606,2.782472624,0,0,FALSE,P,NA
1441,3,6,13.190579,-59.642184,PCLI,4,614,2.788168371,0,0,FALSE,P,Bright blue
1432,3,6,13.190579,-59.642184,PCLI,3.7,704,2.847572659,0,0,FALSE,P ,NA
1467,3,6,13.190579,-59.642184,PCLI,3.7,752,2.876217841,0,0,FALSE,F,NA
1468,3,6,13.190579,-59.642184,PCLI,3.7,843,2.925827575,0,0,FALSE,F,NA
1466,3,6,13.190579,-59.642184,PCLI,3.4,1008,3.003460532,0,0,FALSE,F,NA
1465,3,6,13.190579,-59.642184,PCLI,3.4,1056,3.023663918,0,0,FALSE,F,NA
1444,3,6,13.190579,-59.642184,PCLI,3.7,1140,3.056904851,0,0,FALSE,F,NA
1464,3,6,13.190579,-59.642184,PCLI,3.4,1364,3.13481437,0,0,FALSE,F,NA
1549,3,7,13.190565,-59.642374,PCLI,3.5,9,0.954242509,0,0,FALSE,F,NA
1409,3,7,13.190565,-59.642374,PCLI,3.4,16,1.204119983,0,0,FALSE,F,NA
1427,3,7,13.190565,-59.642374,PCLI,3.7,22,1.342422681,0,0,FALSE,P,NA
1550,3,7,13.190565,-59.642374,PCLI,3.5,28,1.447158031,0,0,FALSE,F,NA
1410,3,7,13.190565,-59.642374,PCLI,3.7,31,1.491361694,0,0,FALSE,P ,NA
1422,3,7,13.190565,-59.642374,PCLI,3.7,31,1.491361694,0,0,FALSE,F,NA
1546,3,7,13.190565,-59.642374,PCLI,3.8,50,1.698970004,0,0,FALSE,P,NA
1544,3,7,13.190565,-59.642374,PCLI,3.8,321,2.506505032,0,0,FALSE,F,NA
1431,3,7,13.190565,-59.642374,PCLI,3.7,380,2.579783597,0,0,FALSE,P ,NA
1426,3,7,13.190565,-59.642374,PCLI,3.4,533,2.726727209,0,0,FALSE,P,NA
1541,3,7,13.190565,-59.642374,PCLI,4,589,2.770115295,0,0,FALSE,F,NA
1543,3,7,13.190565,-59.642374,PCLI,3.8,882,2.945468585,0.8,0.05,TRUE,F,NA
1540,3,7,13.190565,-59.642374,PCLI,4,924,2.965671971,0.2,0,FALSE,F,NA
1425,3,7,13.190565,-59.642374,PCLI,3.7,1169,3.067814511,0,0,TRUE,F,NA
1537,3,7,13.190565,-59.642374,PCLI,3.4,1518,3.181271772,0.1,0.1,TRUE,F,NA
1423,3,7,13.190565,-59.642374,PCLI,3.7,1630,3.212187604,0.15,0.1,TRUE,F,NA
110,4,1,13.190748,-59.640956,PCLI,1,14,1.146128036,0,0,FALSE,F,NA
87,4,1,13.190748,-59.640956,PCLI,0.3,27,1.431363764,0,0,FALSE,F,NA
85,4,1,13.190748,-59.640956,PCLI,0.3,110,2.041392685,0,0,FALSE,P,NA
82,4,1,13.190748,-59.640956,PCLI,0.3,135,2.130333768,0,0,FALSE,P,NA
109,4,1,13.190748,-59.640956,PCLI,1,146,2.164352856,0,0,FALSE,F,"Pic.18 what is this? Don't think it<92>s a coral, not measured. "
84,4,1,13.190748,-59.640956,PCLI,0.3,212,2.326335861,0.4,0.1,TRUE,F,NA
108,4,1,13.190748,-59.640956,PCLI,1,214,2.330413773,0,0,FALSE,F,Pic.15 and Pic.22 invasive plant? 
113,4,2,13.19076,-59.641152,PCLI,1,14,1.146128036,0,0,FALSE,PB,NA
89,4,2,13.19076,-59.641152,PCLI,0.3,16,1.204119983,0,0,FALSE,F,NA
115,4,2,13.19076,-59.641152,PCLI,1,16,1.204119983,0,0,FALSE,PB,NA
116,4,2,13.19076,-59.641152,PCLI,1,27,1.431363764,0,0,FALSE,F,NA
111,4,2,13.19076,-59.641152,PCLI,1,42,1.62324929,0,0,FALSE,PB,NA
88,4,2,13.19076,-59.641152,PCLI,0.3,57,1.755874856,0,0,FALSE,F,NA
96,4,2,13.19076,-59.641152,PCLI,0.3,66,1.819543936,0,0,FALSE,F,NA
95,4,2,13.19076,-59.641152,PCLI,0.3,78,1.892094603,0,0,FALSE,F,NA
114,4,2,13.19076,-59.641152,PCLI,1,141,2.149219113,0,0,FALSE,PB,NA
94,4,2,13.19076,-59.641152,PCLI,0.3,173,2.238046103,0,0,TRUE,F,NA
112,4,2,13.19076,-59.641152,PCLI,1,338,2.5289167,0,0,FALSE,PB,NA
487,4,3,13.190775,-59.641341,PCLI,1.2,113,2.053078443,0,0,FALSE,PB,Most of T4Q3 sandy
490,4,3,13.190775,-59.641341,PCLI,1.2,238,2.376576957,0,0,FALSE,PB,NA
526,4,3,13.190775,-59.641341,PCLI,0.6,267,2.426511261,0,0,FALSE,P,NA
492,4,3,13.190775,-59.641341,PCLI,1.2,551,2.741151599,0.5,0.1,TRUE,F,NA
538,4,4,13.190785,-59.641529,PCLI,1.5,5,0.698970004,0,0,FALSE,F,NA
535,4,4,13.190785,-59.641529,PCLI,1.2,13,1.113943352,0,0,FALSE,F,NA
531,4,4,13.190785,-59.641529,PCLI,1.2,31,1.491361694,0,0,FALSE,P,NA
537,4,4,13.190785,-59.641529,PCLI,1.2,44,1.643452676,0.1,0,FALSE,PB,NA
595,4,4,13.190785,-59.641529,PCLI,1.6,49,1.69019608,0,0,FALSE,P,NA
534,4,4,13.190785,-59.641529,PCLI,1.2,60,1.77815125,0.5,0.2,TRUE,F,NA
527,4,4,13.190785,-59.641529,PCLI,1.2,71,1.851258349,0,0,FALSE,P,NA
607,4,4,13.190785,-59.641529,PCLI,0.9,82,1.913813852,0,0,FALSE,F,P
598,4,4,13.190785,-59.641529,PCLI,1.6,83,1.919078092,0,0,FALSE,F,NA
528,4,4,13.190785,-59.641529,PCLI,1.2,86,1.934498451,0,0,FALSE,P,NA
529,4,4,13.190785,-59.641529,PCLI,1.5,119,2.075546961,0,0,FALSE,F,NA
602,4,4,13.190785,-59.641529,PCLI,1.6,142,2.152288344,0,0,FALSE,P,NA
596,4,4,13.190785,-59.641529,PCLI,1.6,146,2.164352856,0,0,FALSE,F,NA
532,4,4,13.190785,-59.641529,PCLI,1.2,170,2.230448921,0,0,FALSE,P,NA
536,4,4,13.190785,-59.641529,PCLI,1.2,276,2.440909082,0.6,0,FALSE,PB,NA
606,4,4,13.190785,-59.641529,PCLI,0.9,1929,3.285332228,0.4,0,FALSE,F,NA
533,4,4,13.190785,-59.641529,PCLI,0.9,3962,3.597914471,0.6,0.1,TRUE,F,NA
605,4,4,13.190785,-59.641529,PCLI,0.9,4188,3.622006673,0.7,0.2,TRUE,F,NA
613,4,5,13.190798,-59.641714,PCLI,1.8,7,0.84509804,0,0,FALSE,F,NA
544,4,5,13.190798,-59.641714,PCLI,2.1,16,1.204119983,0,0,FALSE,P,NA
571,4,5,13.190798,-59.641714,PCLI,2.1,16,1.204119983,0,0,FALSE,P,NA
612,4,5,13.190798,-59.641714,PCLI,2.3,28,1.447158031,0,0,FALSE,F,NA
618,4,5,13.190798,-59.641714,PCLI,1.4,71,1.851258349,0,0,FALSE,F,NA
541,4,5,13.190798,-59.641714,PCLI,2.4,78,1.892094603,0,0,FALSE,PB,NA
627,4,5,13.190798,-59.641714,PCLI,2.3,85,1.929418926,0,0,FALSE,F,NA
621,4,5,13.190798,-59.641714,PCLI,1.4,92,1.963787827,0,0,FALSE,P,NA
563,4,5,13.190798,-59.641714,PCLI,1.8,94,1.973127854,0,0,FALSE,F,NA
565,4,5,13.190798,-59.641714,PCLI,2.4,94,1.973127854,0,0,FALSE,P,NA
611,4,5,13.190798,-59.641714,PCLI,2.3,97,1.986771734,0,0,FALSE,F,NA
608,4,5,13.190798,-59.641714,PCLI,1.8,136,2.133538908,0,0,FALSE,P,NA
567,4,5,13.190798,-59.641714,PCLI,2.1,164,2.214843848,0,0,FALSE,F,NA
540,4,5,13.190798,-59.641714,PCLI,2.1,189,2.276461804,0,0,FALSE,F,NA
615,4,5,13.190798,-59.641714,PCLI,2.3,226,2.354108439,0.4,0.2,TRUE,F,NA
614,4,5,13.190798,-59.641714,PCLI,2.3,352,2.546542663,0,0,FALSE,PB,NA
616,4,5,13.190798,-59.641714,PCLI,1.4,399,2.600972896,0.1,0,FALSE,P,NA
628,4,5,13.190798,-59.641714,PCLI,1.8,584,2.766412847,0.05,0,FALSE,P,NA
623,4,5,13.190798,-59.641714,PCLI,2.3,753,2.876794976,0,0,FALSE,PB,NA
570,4,5,13.190798,-59.641714,PCLI,1.8,1072,3.030194785,0.3,0.2,TRUE,F,NA
1751,4,6,13.190805,-59.641899,PCLI,2.7,6,0.77815125,0,0,FALSE,F,NA
1753,4,6,13.190805,-59.641899,PCLI,2.7,9,0.954242509,0,0,FALSE,F,NA
1752,4,6,13.190805,-59.641899,PCLI,2.7,13,1.113943352,0,0,FALSE,F,NA
1768,4,6,13.190805,-59.641899,PCLI,2.7,13,1.113943352,0,0,FALSE,F,NA
1780,4,6,13.190805,-59.641899,PCLI,3.4,16,1.204119983,0,0,FALSE,F,NA
1760,4,6,13.190805,-59.641899,PCLI,2.7,19,1.278753601,0,0,FALSE,F,NA
1850,4,6,13.190805,-59.641899,PCLI,3.1,27,1.431363764,0,0,FALSE,F,NA
1764,4,6,13.190805,-59.641899,PCLI,2.7,33,1.51851394,0,0,FALSE,F,NA
1849,4,6,13.190805,-59.641899,PCLI,2.2,42,1.62324929,0.55,0.5,TRUE,F,NA
1848,4,6,13.190805,-59.641899,PCLI,2.9,44,1.643452676,0,0,FALSE,F,NA
1758,4,6,13.190805,-59.641899,PCLI,2.6,54,1.73239376,0,0,FALSE,F,NA
1757,4,6,13.190805,-59.641899,PCLI,2.8,75,1.875061263,0,0,FALSE,F,NA
1763,4,6,13.190805,-59.641899,PCLI,2.7,78,1.892094603,0,0,FALSE,F,NA
1750,4,6,13.190805,-59.641899,PCLI,2.7,79,1.897627091,0,0,FALSE,F,NA
1843,4,6,13.190805,-59.641899,PCLI,2.9,85,1.929418926,0,0,FALSE,F,NA
1755,4,6,13.190805,-59.641899,PCLI,2.4,94,1.973127854,0,0,FALSE,F,NA
1765,4,6,13.190805,-59.641899,PCLI,2.7,94,1.973127854,0,0,FALSE,F,NA
1761,4,6,13.190805,-59.641899,PCLI,2.7,104,2.017033339,0,0,FALSE,F,NA
1775,4,6,13.190805,-59.641899,PCLI,3.4,112,2.049218023,0,0,FALSE,F,NA
1781,4,6,13.190805,-59.641899,PCLI,3.4,133,2.123851641,0,0,FALSE,F,NA
1852,4,6,13.190805,-59.641899,PCLI,3,156,2.193124598,0,0,FALSE,F,NA
1853,4,6,13.190805,-59.641899,PCLI,3,157,2.195899652,0,0,FALSE,P ,NA
1762,4,6,13.190805,-59.641899,PCLI,2.7,163,2.212187604,0,0,FALSE,F,NA
1842,4,6,13.190805,-59.641899,PCLI,2.9,278,2.444044796,0,0,FALSE,F,NA
1776,4,6,13.190805,-59.641899,PCLI,3.4,395,2.596597096,0,0,FALSE,F,NA
1854,4,6,13.190805,-59.641899,PCLI,3,400,2.602059991,0.1,0.1,TRUE,F,Disease starting
1770,4,6,13.190805,-59.641899,PCLI,2.7,410,2.612783857,0,0,FALSE,F,NA
1840,4,6,13.190805,-59.641899,PCLI,2.9,462,2.664641976,0.3,0,FALSE,F,NA
1756,4,6,13.190805,-59.641899,PCLI,2.4,581,2.764176132,0,0,FALSE,F,NA
1857,4,6,13.190805,-59.641899,PCLI,3,660,2.819543936,0.1,0,FALSE,O,NA
1777,4,6,13.190805,-59.641899,PCLI,3.4,865,2.937016107,0,0,FALSE,PB,NA
1767,4,6,13.190805,-59.641899,PCLI,2.7,977,2.989894564,0,0,FALSE,F,NA
1859,4,6,13.190805,-59.641899,PCLI,3.2,1260,3.100370545,0,0,FALSE,F,NA
1969,4,7,13.190821,-59.642086,PCLI,2.2,5,0.698970004,0,0,FALSE,F,NA
1990,4,7,13.190821,-59.642086,PCLI,2.4,20,1.301029996,0,0,FALSE,F,NA
1945,4,7,13.190821,-59.642086,PCLI,2.3,24,1.380211242,0,0,FALSE,F,NA
1944,4,7,13.190821,-59.642086,PCLI,2.3,25,1.397940009,0,0,FALSE,F,NA
1942,4,7,13.190821,-59.642086,PCLI,2.6,27,1.431363764,0,0,FALSE,F,NA
1985,4,7,13.190821,-59.642086,PCLI,2.8,31,1.491361694,0,0,FALSE,P,NA
1965,4,7,13.190821,-59.642086,PCLI,2.2,56,1.748188027,0,0,FALSE,F,NA
1912,4,7,13.190821,-59.642086,PCLI,2.4,63,1.799340549,0,0,FALSE,F,NA
1935,4,7,13.190821,-59.642086,PCLI,2.5,71,1.851258349,0,0,FALSE,F,NA
1979,4,7,13.190821,-59.642086,PCLI,2.8,71,1.851258349,0,0,FALSE,F,NA
1943,4,7,13.190821,-59.642086,PCLI,2.6,75,1.875061263,1,0.5,TRUE,F,NA
2003,4,7,13.190821,-59.642086,PCLI,2.5,75,1.875061263,0,0,FALSE,F,NA
2014,4,7,13.190821,-59.642086,PCLI,3,79,1.897627091,0,0,FALSE,F,NA
1937,4,7,13.190821,-59.642086,PCLI,2.5,92,1.963787827,0,0,FALSE,F,NA
1959,4,7,13.190821,-59.642086,PCLI,2.2,104,2.017033339,0,0,FALSE,F,NA
1968,4,7,13.190821,-59.642086,PCLI,2.2,112,2.049218023,0,0,FALSE,F,NA
1909,4,7,13.190821,-59.642086,PCLI,2.4,165,2.217483944,0,0,FALSE,P,NA
1964,4,7,13.190821,-59.642086,PCLI,2.2,178,2.250420002,0,0,FALSE,F,NA
1926,4,7,13.190821,-59.642086,PCLI,3.1,225,2.3521825180000002,0,0,FALSE,F,NA
1930,4,7,13.190821,-59.642086,PCLI,3.1,235,2.371067862,0,0,FALSE,F,NA
1932,4,7,13.190821,-59.642086,PCLI,3,237,2.374748346,0,0,FALSE,F,NA
1918,4,7,13.190821,-59.642086,PCLI,2.6,249,2.396199347,0,0,FALSE,F,NA
1925,4,7,13.190821,-59.642086,PCLI,3.1,252,2.401400541,0,0,FALSE,F,NA
1911,4,7,13.190821,-59.642086,PCLI,2.4,290,2.462397998,0,0,FALSE,F,NA
2006,4,7,13.190821,-59.642086,PCLI,2.6,334,2.523746467,0,0,FALSE,F,NA
1953,4,7,13.190821,-59.642086,PCLI,3.2,339,2.530199698,0,0,FALSE,F,NA
1972,4,7,13.190821,-59.642086,PCLI,2.4,346,2.539076099,0.05,0,FALSE,F,NA
1913,4,7,13.190821,-59.642086,PCLI,2.4,352,2.546542663,0,0,FALSE,F,NA
1986,4,7,13.190821,-59.642086,PCLI,2.8,364,2.561101384,0,0,FALSE,P,NA
1939,4,7,13.190821,-59.642086,PCLI,2.6,382,2.582063363,0,0,FALSE,F,NA
1931,4,7,13.190821,-59.642086,PCLI,3.1,385,2.58546073,0,0,FALSE,F,NA
1949,4,7,13.190821,-59.642086,PCLI,2.8,415,2.618048097,0,0,FALSE,P,NA
1987,4,7,13.190821,-59.642086,PCLI,2.8,415,2.618048097,0,0,FALSE,F,NA
2011,4,7,13.190821,-59.642086,PCLI,2.3,415,2.618048097,0,0,FALSE,F,NA
1988,4,7,13.190821,-59.642086,PCLI,2.2,521,2.716837723,0,0,FALSE,F,NA
1950,4,7,13.190821,-59.642086,PCLI,3.2,526,2.720985744,0,0,FALSE,F,NA
1994,4,7,13.190821,-59.642086,PCLI,2.7,527,2.721810615,0,0,FALSE,F,NA
1961,4,7,13.190821,-59.642086,PCLI,2.2,563,2.750508395,0,0,FALSE,F,NA
1962,4,7,13.190821,-59.642086,PCLI,2.2,602,2.779596491,0,0,FALSE,F,NA
1922,4,7,13.190821,-59.642086,PCLI,2.7,627,2.797267541,0,0,FALSE,P ,NA
1938,4,7,13.190821,-59.642086,PCLI,2.5,628,2.797959644,0,0,FALSE,F,NA
1978,4,7,13.190821,-59.642086,PCLI,2.8,714,2.853698212,0,0,FALSE,PB,NA
1958,4,7,13.190821,-59.642086,PCLI,2.2,733,2.865103975,0,0,FALSE,F,NA
1973,4,7,13.190821,-59.642086,PCLI,2.4,777,2.890421019,0,0,FALSE,F,NA
2002,4,7,13.190821,-59.642086,PCLI,2.5,801,2.903632516,0,0,FALSE,F,NA
1995,4,7,13.190821,-59.642086,PCLI,2.7,806,2.906335042,0,0,FALSE,F,NA
1940,4,7,13.190821,-59.642086,PCLI,2.6,821,2.914343157,0,0,FALSE,F,Predation (parrotfish)
1910,4,7,13.190821,-59.642086,PCLI,2.4,894,2.951337519,0,0,FALSE,F,NA
1929,4,7,13.190821,-59.642086,PCLI,3.1,903,2.95568775,0,0,FALSE,F,NA
1941,4,7,13.190821,-59.642086,PCLI,2.7,1005,3.002166062,0.1,0.05,TRUE,F,NA
1974,4,7,13.190821,-59.642086,PCLI,2.6,1116,3.047664195,0.1,0.1,TRUE,P,NA
1963,4,7,13.190821,-59.642086,PCLI,2.2,1257,3.099335278,0.4,0,FALSE,F,NA
1993,4,7,13.190821,-59.642086,PCLI,2.7,1907,3.280350693,0,0,FALSE,F,NA
1837,4,8,13.190833,-59.642277,PCLI,2.9,16,1.204119983,0,0,FALSE,F,NA
1887,4,8,13.190833,-59.642277,PCLI,3,27,1.431363764,0.35,0.05,TRUE,F,NA
1891,4,8,13.190833,-59.642277,PCLI,3,27,1.431363764,0.8,0.8,TRUE,PB,NA
1863,4,8,13.190833,-59.642277,PCLI,3.1,33,1.51851394,0,0,FALSE,P ,NA
1833,4,8,13.190833,-59.642277,PCLI,3.4,38,1.579783597,0,0,FALSE,F,NA
1893,4,8,13.190833,-59.642277,PCLI,3,44,1.643452676,0,0,FALSE,F,NA
1884,4,8,13.190833,-59.642277,PCLI,3,47,1.672097858,0,0,FALSE,P,NA
1900,4,8,13.190833,-59.642277,PCLI,3.2,47,1.672097858,0,0,FALSE,F,NA
1792,4,8,13.190833,-59.642277,PCLI,4.2,50,1.698970004,0,0,FALSE,F,NA
1818,4,8,13.190833,-59.642277,PCLI,3.1,57,1.755874856,0,0,FALSE,F,NA
1890,4,8,13.190833,-59.642277,PCLI,3,57,1.755874856,0,0,FALSE,F,NA
1798,4,8,13.190833,-59.642277,PCLI,3.1,69,1.838849091,0,0,FALSE,F,NA
1904,4,8,13.190833,-59.642277,PCLI,3,104,2.017033339,0.45,0.05,TRUE,F,NA
1889,4,8,13.190833,-59.642277,PCLI,2.7,106,2.025305865,0,0,FALSE,F,NA
